-2.939839562,-8.596281427,-10.21997732,-10.20305749,-20.57222232,-14.62956048,-20.55818429,aa
-2.876418599,-8.351181536,-11.15625896,-11.02863083,-22.17776256,-15.22706454,-22.44043894,aa
-2.7974895,-7.74646048,-9.975142454,-10.30282406,-20.60000954,-14.25787323,-20.58489796,bb
-2.934287234,-7.195331602,-10.58962914,-11.00615492,-22.01855859,-14.89680266,-21.90519569,bb
-2.906601964,-7.464874225,-10.29289878,-10.52515259,-21.45388722,-14.3912589,-20.9549736,bb
-2.780203404,-6.354981195,-9.437233259,-10.29127192,-20.38541971,-13.69125982,-20.24803607,bb
-2.939180847,-8.041645818,-11.35518436,-10.65681089,-21.66313115,-14.68410119,-23.07699282,bb
-3.008519852,-8.252540976,-13.7621805,-11.83770469,-24.63765162,-16.07454247,-26.98779981,bb
-3.008519852,-8.252540976,-13.7621805,-11.83770469,-24.63765162,-16.07454247,-26.98779981,bb
-2.896372175,-9.324142811,-11.56648959,-11.89428658,-23.64132578,-16.58304711,-24.19060245,bb
-2.905987709,-7.739408297,-9.919524018,-10.57266258,-20.95463659,-14.53011181,-20.98496314,bb
-2.831939002,-7.919947313,-10.32830912,-11.96983817,-24.19882831,-16.03568655,-23.12041992,bb
-3.003420768,-8.761752939,-10.84632157,-10.52748167,-21.23497619,-14.90925106,-21.73611676,bb
-2.94277554,-8.997349895,-13.22183639,-12.91405432,-26.17797838,-17.41301411,-26.09494139,bb
-2.756565445,-8.23338195,-9.740129076,-10.54426658,-20.76477493,-14.97915225,-20.94591132,bb
-2.908000975,-8.22712878,-11.05548197,-10.89744757,-21.87413253,-15.25315884,-23.37100597,bb
-2.885135228,-7.92906059,-10.15508605,-10.06119197,-20.5130018,-14.20784891,-20.21926418,bb
-2.937725564,-7.866670998,-10.84671026,-10.62377268,-21.9777977,-14.56609457,-21.3719581,bb
-2.949412394,-8.330360645,-10.51040427,-10.30540132,-20.7247573,-14.61557896,-21.3579196,bb
-2.962934569,-7.645812748,-10.17992646,-10.26933168,-20.73131886,-14.1578841,-20.58261014,bb
-2.756565445,-8.23338195,-9.740129076,-10.54426658,-20.76477493,-14.97915225,-20.94591132,bb
-2.743789431,-8.232273383,-10.91824361,-11.03926926,-22.16218917,-15.19522792,-22.17508361,bb
-2.944583856,-8.062940289,-10.38600301,-11.11426606,-21.86448552,-15.15929112,-23.56831205,bb
-2.829717059,-7.637970857,-10.46987042,-11.99276048,-23.24335239,-15.82176972,-23.75950638,bb
-2.876602077,-8.638471205,-10.9601914,-11.02103982,-22.27774656,-15.43147417,-22.0871429,bb
-2.743789431,-8.232273383,-10.91824361,-11.03926926,-22.16218917,-15.19522792,-22.17508361,bb
-2.944583856,-8.062940289,-10.38600301,-11.11426606,-21.86448552,-15.15929112,-23.56831205,bb
-2.829717059,-7.637970857,-10.46987042,-11.99276048,-23.24335239,-15.82176972,-23.75950638,bb
-2.919741141,-8.972587404,-10.68194921,-10.86660811,-21.76639328,-15.61646604,-21.81966992,bb
-3.05517825,-7.434561609,-11.03571956,-10.98748044,-23.34219044,-14.70789403,-21.99952814,bb
-2.962634632,-9.537420001,-10.76920831,-10.80825692,-21.60535906,-15.58218892,-22.30818757,bb
-2.962634632,-9.537420001,-10.76920831,-10.80825692,-21.60535906,-15.58218892,-22.30818757,bb
-2.787198929,-7.307625679,-10.20941649,-10.31338299,-20.57631705,-13.96897256,-21.65096743,cc
-2.87209973,-8.581533607,-11.3636035,-11.35612247,-22.78267092,-15.68034663,-23.00483714,cc
-2.727160466,-7.198986696,-9.889069945,-9.359762132,-20.28227088,-13.11547119,-18.98472913,cc
-2.66634504,-7.536464486,-9.971030396,-9.50646825,-19.52133156,-14.28158711,-19.31667083,cc
-2.82684894,-7.020521104,-11.63745336,-9.986588633,-20.80175344,-14.100704,-21.71982871,cc
-2.879359362,-7.514735496,-10.39569245,-10.15091399,-21.57527113,-13.91932396,-20.42530297,cc
-2.882792888,-9.24584185,-10.25405031,-10.07027112,-20.23248362,-14.7018135,-22.04375493,cc
-2.827797917,-7.504339448,-10.17094444,-9.513326834,-19.52954993,-13.33436383,-19.48471518,cc
-2.874358721,-8.855401829,-10.38944746,-9.975200766,-20.1777391,-14.40553729,-20.68310229,cc
-2.911763582,-8.28099661,-10.60421993,-10.37511781,-20.89539948,-14.51582917,-21.30533887,cc
-2.875788697,-7.705609732,-13.15123618,-9.958569886,-21.513475,-14.34648934,-24.0224243,cc
-2.822887265,-7.387843663,-11.50758436,-10.63198938,-21.76531478,-14.48822478,-21.99962998,cc
-2.875788697,-7.705609732,-13.15123618,-9.958569886,-21.513475,-14.34648934,-24.0224243,cc
-2.899305172,-7.366880997,-11.75145603,-10.49823385,-21.84116146,-14.47864062,-21.72213628,cc
-2.811943977,-8.164739703,-9.991046158,-9.569373231,-19.41001544,-13.77723919,-19.6568407,cc
-2.75001352,-7.75279753,-9.973174373,-9.428496294,-19.25511792,-13.33273499,-19.30775772,cc
-2.866019888,-7.894016111,-11.12134934,-10.1176017,-21.25441349,-14.32791594,-20.75811245,cc
-2.840958923,-7.832186359,-9.90268104,-9.765758437,-20.08557762,-13.82533177,-19.62451756,cc
-2.932248665,-8.832448966,-10.90295501,-10.16290678,-21.25098078,-14.61468941,-20.71337181,cc
-2.727160466,-7.198986696,-9.889069945,-9.359762132,-20.28227088,-13.11547119,-18.98472913,cc
-2.834931503,-7.758707334,-9.993009561,-9.628318377,-19.9732188,-13.5928645,-19.45836998,cc
-2.741239193,-7.020005045,-9.564653958,-9.372670798,-19.05825636,-12.97394314,-18.94106372,cc
-2.953522204,-7.895010533,-11.62222867,-10.08589491,-21.09325498,-14.05009484,-21.08772363,cc
-2.822887265,-7.387843663,-11.50758436,-10.63198938,-21.76531478,-14.48822478,-21.99962998,cc
-2.899305172,-7.366880997,-11.75145603,-10.49823385,-21.84116146,-14.47864062,-21.72213628,cc
-2.811943977,-8.164739703,-9.991046158,-9.569373231,-19.41001544,-13.77723919,-19.6568407,cc
-2.75001352,-7.75279753,-9.973174373,-9.428496294,-19.25511792,-13.33273499,-19.30775772,cc
-2.866019888,-7.894016111,-11.12134934,-10.1176017,-21.25441349,-14.32791594,-20.75811245,cc
-2.840958923,-7.832186359,-9.90268104,-9.765758437,-20.08557762,-13.82533177,-19.62451756,cc
-2.791167536,-7.657444939,-10.5717885,-10.20504691,-21.79121587,-14.21181009,-20.59433985,cc
